filepath,crop,disease_raw,environment,phash
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_420.jpg,Cotton,H,uncontrolled,981c1ef07aa16abb
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_206.jpg,Cotton,H,uncontrolled,84943fd27259b19d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_424.jpg,Cotton,H,uncontrolled,95c01f06eb1f2baa
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_426.jpg,Cotton,H,uncontrolled,bf3f267b08d044c9
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_428.jpg,Cotton,H,uncontrolled,fef2f34821a0b0b3
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_430.jpg,Cotton,H,uncontrolled,85a9a9a83e5eca8e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_431.jpg,Cotton,H,uncontrolled,c42a46058db95fd7
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_432.jpg,Cotton,H,uncontrolled,86927816b0a997fe
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_208.jpg,Cotton,H,uncontrolled,88943f52f259b51d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_440.jpg,Cotton,H,uncontrolled,87642c97b58b6666
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_442.jpg,Cotton,H,uncontrolled,d8f711505b6c364e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_449.jpg,Cotton,H,uncontrolled,963c6dc32c1a9a79
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_211.jpg,Cotton,H,uncontrolled,c6ba05fb5c450cd5
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_456.jpg,Cotton,H,uncontrolled,e8b0a8db0ce2d3ad
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_457.jpg,Cotton,H,uncontrolled,d50ddc3a701c9b53
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_214.jpg,Cotton,H,uncontrolled,c28c2f6b60de943d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_461.jpg,Cotton,H,uncontrolled,bf5089a3e41dc725
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_461.png,Cotton,H,uncontrolled,d526cd612eb5609e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_218.jpg,Cotton,H,uncontrolled,972678e13576c1a3
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_219.jpg,Cotton,H,uncontrolled,9dcc62629cb96636
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_223.jpg,Cotton,H,uncontrolled,ef57fc3813210b0d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_226.jpg,Cotton,H,uncontrolled,a43f9487331eea70
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_229.jpg,Cotton,H,uncontrolled,8d38e36378686e47
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_235.jpg,Cotton,H,uncontrolled,952a35615bc999dc
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_237.jpg,Cotton,H,uncontrolled,846f6e60b61bb3c1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_239.jpg,Cotton,H,uncontrolled,842f6e60369f37c1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_242.jpg,Cotton,H,uncontrolled,d87a3d356542c55c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_249.jpg,Cotton,H,uncontrolled,83fdc4cb5e0581da
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_003.jpg,Cotton,H,uncontrolled,cebf1c747090c5b4
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_010.jpg,Cotton,H,uncontrolled,a7d7a9c182c1e5f0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_011.jpg,Cotton,H,uncontrolled,ce673ad1611c78cc
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_015.jpg,Cotton,H,uncontrolled,c32c9cfb299c31c3
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_016.jpg,Cotton,H,uncontrolled,d0f8ca933d483d35
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_017.jpg,Cotton,H,uncontrolled,8dcf1b2bf81494b4
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_018.jpg,Cotton,H,uncontrolled,c7c3d0b42b2725d6
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_019.jpg,Cotton,H,uncontrolled,87a9b8d3ca2e49d4
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_022.jpg,Cotton,H,uncontrolled,85d273cc23e499ae
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_023.jpg,Cotton,H,uncontrolled,c4ac7d2d05c93b55
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_024.jpg,Cotton,H,uncontrolled,8ae51babf99514d0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_027.jpg,Cotton,H,uncontrolled,ef5027e8a419d84f
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_030.jpg,Cotton,H,uncontrolled,8ff4e5ce5a1c8621
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_031.jpg,Cotton,H,uncontrolled,857e6e602617b6e1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_035.jpg,Cotton,H,uncontrolled,9a882f76dcf9f040
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_036.jpg,Cotton,H,uncontrolled,d5dd2e8178070f2b
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_037.jpg,Cotton,H,uncontrolled,90b67e392515e1ba
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_038.jpg,Cotton,H,uncontrolled,d5712e83acb1b1b4
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_039.jpg,Cotton,H,uncontrolled,914573722d76331d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_040.jpg,Cotton,H,uncontrolled,96333e7166a9c0ad
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_043.jpg,Cotton,H,uncontrolled,c99d22f83bdb23c0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_044.jpg,Cotton,H,uncontrolled,97ce7aa1611b6c38
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_045.jpg,Cotton,H,uncontrolled,cef17a9b32387320
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_048.jpg,Cotton,H,uncontrolled,9ddc4a3831b473c5
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_050.jpg,Cotton,H,uncontrolled,c9dd22f07aca67c0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_053.jpg,Cotton,H,uncontrolled,bbf0d82192671ae3
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_056.png,Cotton,H,uncontrolled,cf74619e848ffa02
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_058.jpg,Cotton,H,uncontrolled,fcd71349692dc154
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_063.jpg,Cotton,H,uncontrolled,ae9860fec8eec468
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_067.jpg,Cotton,H,uncontrolled,a09eadd35fe1f001
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_068.jpg,Cotton,H,uncontrolled,d25c64b3e3134a3d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_071.jpg,Cotton,H,uncontrolled,ee10b99ff0f8c4c0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_074.jpg,Cotton,H,uncontrolled,bd92c9ecb25681a5
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_075.jpg,Cotton,H,uncontrolled,80812f1625dbf6ed
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_077.jpg,Cotton,H,uncontrolled,82a158f6c8f64d5e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_078.jpg,Cotton,H,uncontrolled,d513523a7a477866
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_081.jpg,Cotton,H,uncontrolled,d56c5d831b839a5c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_082.jpg,Cotton,H,uncontrolled,c984b16f3293d24f
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_085.jpg,Cotton,H,uncontrolled,c7ca7a69242b3d26
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_090.jpg,Cotton,H,uncontrolled,862fb316458d127f
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_091.jpg,Cotton,H,uncontrolled,a7e3c1c7c3c5b0c2
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_094.jpg,Cotton,H,uncontrolled,d9f1fbb898500267
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_095.jpg,Cotton,H,uncontrolled,94903eca4a3767b5
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_098.jpg,Cotton,H,uncontrolled,c06f420ead0a9f3f
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_099.jpg,Cotton,H,uncontrolled,9abe7698028fff00
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_102.jpg,Cotton,H,uncontrolled,90077e6aecc5cc87
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_103.jpg,Cotton,H,uncontrolled,85407ff42ee0ff01
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_109.jpg,Cotton,H,uncontrolled,c46a2e791b98ff02
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_110.jpg,Cotton,H,uncontrolled,97ac7be42b0e61a1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_111.jpg,Cotton,H,uncontrolled,857c4ca468a7ee17
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_114.jpg,Cotton,H,uncontrolled,84680f5b786d58eb
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_116.jpg,Cotton,H,uncontrolled,f768007e9b44df88
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_121.jpg,Cotton,H,uncontrolled,986f3b9c63d52491
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_122.png,Cotton,H,uncontrolled,a56f4a7a2952496b
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_125.jpg,Cotton,H,uncontrolled,895c37bec4b08c9e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_126.jpg,Cotton,H,uncontrolled,d3e385eaf528920e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_127.jpg,Cotton,H,uncontrolled,e0c290df67ad9392
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_129.jpg,Cotton,H,uncontrolled,aa7db7c06278e1d0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_133.jpg,Cotton,H,uncontrolled,f886bfc1da0a7095
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_134.jpg,Cotton,H,uncontrolled,df3c6adbe24c0234
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_135.jpg,Cotton,H,uncontrolled,dc976047285c7db4
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_136.jpg,Cotton,H,uncontrolled,95ee39c03f8828bb
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_137.jpg,Cotton,H,uncontrolled,94e9664d3e7a6a84
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_138.jpg,Cotton,H,uncontrolled,caf22a6ea20f3987
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_139.jpg,Cotton,H,uncontrolled,8df20729349f52ad
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_140.jpg,Cotton,H,uncontrolled,ba1fcbe2ca3e20c1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_141.jpg,Cotton,H,uncontrolled,d1e12716315127fd
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_142.jpg,Cotton,H,uncontrolled,85931b71345ff44c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_143.jpg,Cotton,H,uncontrolled,86c53cee878ca9aa
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_144.jpg,Cotton,H,uncontrolled,ed80aef00f82f547
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_147.jpg,Cotton,H,uncontrolled,a1c6bcd1a2a49bf2
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_150.jpg,Cotton,H,uncontrolled,f687e81b5d83a05c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_151.png,Cotton,H,uncontrolled,808898eb7b3f7534
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_152.png,Cotton,H,uncontrolled,96e99765d1c6909c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_156.jpg,Cotton,H,uncontrolled,93b449c3e6b9a64c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_159.jpg,Cotton,H,uncontrolled,abd2bca35ea31286
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_161.jpg,Cotton,H,uncontrolled,c08164ef0e6bce76
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_163.png,Cotton,H,uncontrolled,f597b4017a4b6869
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_166.jpg,Cotton,H,uncontrolled,b2efc3b64c32a84c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_168.jpg,Cotton,H,uncontrolled,8ef1241c67c16d8f
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_169.jpg,Cotton,H,uncontrolled,946e3ff438e00cd5
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_171.jpg,Cotton,H,uncontrolled,ddf0a994cc8b2a63
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_172.jpg,Cotton,H,uncontrolled,81137b0718b1fced
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_173.jpg,Cotton,H,uncontrolled,c4997ca90add01df
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_174.jpg,Cotton,H,uncontrolled,8defc4c4952f0ab2
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_175.jpg,Cotton,H,uncontrolled,b1aa5ff5691292e0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_176.jpg,Cotton,H,uncontrolled,d08603de2fc25ec7
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_177.jpg,Cotton,H,uncontrolled,92333b3051b5a3ee
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_178.jpg,Cotton,H,uncontrolled,de5c33f660821d74
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_179.jpg,Cotton,H,uncontrolled,d4af290722f8975a
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_180.jpg,Cotton,H,uncontrolled,d59921e033c3774b
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_181.jpg,Cotton,H,uncontrolled,f7d5b32770bc0188
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_182.jpg,Cotton,H,uncontrolled,d7861b1b6e051c1f
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_183.jpg,Cotton,H,uncontrolled,8b7934b69981d69c
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_184.jpg,Cotton,H,uncontrolled,86933dd4853c89bb
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_185.jpg,Cotton,H,uncontrolled,ee0e2ceca0f05ad3
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_186.jpg,Cotton,H,uncontrolled,d1496be78f1298e1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_187.jpg,Cotton,H,uncontrolled,c77361c38e9d4878
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_188.jpg,Cotton,H,uncontrolled,d4a62533463d3d1d
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_189.jpg,Cotton,H,uncontrolled,c85d97ba9b414393
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_190.jpg,Cotton,H,uncontrolled,9f415a2eb4e2b543
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_191.jpg,Cotton,H,uncontrolled,e895729b342d30f6
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_192.jpg,Cotton,H,uncontrolled,c2fe2595d69e00f4
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_193.jpg,Cotton,H,uncontrolled,83ee7da51fa848b0
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_194.jpg,Cotton,H,uncontrolled,d85b21e947a74f06
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_195.jpg,Cotton,H,uncontrolled,df0d785cf5a042d1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_196.jpg,Cotton,H,uncontrolled,d0517b4a934963bd
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_197.jpg,Cotton,H,uncontrolled,9a4b535375e5e0c2
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_198.jpg,Cotton,H,uncontrolled,8745fb9940598df1
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_199.jpg,Cotton,H,uncontrolled,dc8d184a27cb63f8
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_200.jpg,Cotton,H,uncontrolled,8ce45d9f3678260e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_201.jpg,Cotton,H,uncontrolled,815ddec86ce53076
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_202.jpg,Cotton,H,uncontrolled,843c5f546ac47cea
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_203.jpg,Cotton,H,uncontrolled,f657048f449e2d8e
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_204.jpg,Cotton,H,uncontrolled,dc2d487029baf587
Z:\Crop Identification\Final Datasets\CLUE\H\CLUE_H_205.jpg,Cotton,H,uncontrolled,9154737a3c9c72b1
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_01.jpg,Cotton,A,uncontrolled,9e87c71fe05503a6
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_02.jpg,Cotton,A,uncontrolled,b51654024ab8ff9d
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_03.jpg,Cotton,A,uncontrolled,80e83dad15975daa
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_04.jpg,Cotton,A,uncontrolled,c38c3ffec0b0e883
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_05.jpg,Cotton,A,uncontrolled,cb159558d46d5655
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_06.jpg,Cotton,A,uncontrolled,861ef761f3c3a068
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_07.jpg,Cotton,A,uncontrolled,80fd2fc87384791e
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_08.jpg,Cotton,A,uncontrolled,f0c3ce3da38e2549
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_09.jpg,Cotton,A,uncontrolled,d2de61b4164bb545
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_10.jpg,Cotton,A,uncontrolled,b0d11b2352d37796
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_11.jpg,Cotton,A,uncontrolled,d6e832c53ff2c007
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_12.jpg,Cotton,A,uncontrolled,ccced8991886b23f
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_13.jpg,Cotton,A,uncontrolled,f24c43f1dc873827
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_14.jpg,Cotton,A,uncontrolled,bd2d0e4869701e9f
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_15.jpg,Cotton,A,uncontrolled,b6defa8a1f4682a0
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_16.jpg,Cotton,A,uncontrolled,ee1c9badfcd080c1
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_18.jpg,Cotton,A,uncontrolled,d87b6f2ca34c1447
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_19.jpg,Cotton,A,uncontrolled,9c1d51b59ba22aab
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_20.jpg,Cotton,A,uncontrolled,c952c4301de7f09f
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_21.jpg,Cotton,A,uncontrolled,82aad508ad53ec77
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_22.jpg,Cotton,A,uncontrolled,90f81f82e6436e5e
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_23.jpg,Cotton,A,uncontrolled,9f5b3db534606251
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_24.jpg,Cotton,A,uncontrolled,c43e2afa5ad01af2
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_25.jpg,Cotton,A,uncontrolled,d9450d9c39966db8
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_26.jpg,Cotton,A,uncontrolled,c5e96ea39e4c6432
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_27.jpg,Cotton,A,uncontrolled,bc785cc1e3aca623
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_28.jpg,Cotton,A,uncontrolled,e62fc7458e1ca8c3
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_29.jpg,Cotton,A,uncontrolled,cedd56cd06874cc1
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_30.jpg,Cotton,A,uncontrolled,901be7ba75326a23
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_31.jpg,Cotton,A,uncontrolled,96bd0b62bba98455
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_32.jpg,Cotton,A,uncontrolled,80b7115457375f1e
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_33.jpg,Cotton,A,uncontrolled,c0d44e81bdf3ab4a
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_34.jpg,Cotton,A,uncontrolled,d81973f62c51312f
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_35.jpg,Cotton,A,uncontrolled,b3f3a0a0e4fd9581
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_37.jpg,Cotton,A,uncontrolled,d41d6918c57f9a2c
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_38.jpg,Cotton,A,uncontrolled,d52c009ff201fcaf
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_39.jpg,Cotton,A,uncontrolled,bbb1c2044efee870
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_40.jpg,Cotton,A,uncontrolled,b0263478cd5b5367
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_41.jpg,Cotton,A,uncontrolled,ae07ff1ff07c0042
Z:\Crop Identification\Final Datasets\CLUE\A\CLUE_A_42.jpg,Cotton,A,uncontrolled,800f0ae2fe5e167b
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_01.jpg,Cotton,AW,uncontrolled,aa65bb6a405a5b96
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_02.jpg,Cotton,AW,uncontrolled,d25e4c3b26cc3936
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_03.jpg,Cotton,AW,uncontrolled,f69308ea8accda87
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_04.jpg,Cotton,AW,uncontrolled,95f52ac1d53ad2c1
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_05.jpg,Cotton,AW,uncontrolled,c469e736da896c32
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_06.jpg,Cotton,AW,uncontrolled,952ffaa7c4d0126c
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_07.jpg,Cotton,AW,uncontrolled,94cf6b1865d97264
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_08.jpg,Cotton,AW,uncontrolled,abcd663135d29349
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_09.jpg,Cotton,AW,uncontrolled,cbf89c2671c72c91
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_10.jpg,Cotton,AW,uncontrolled,a1c1902fed36987e
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_11.jpg,Cotton,AW,uncontrolled,982bfe5418b58769
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_12.jpg,Cotton,AW,uncontrolled,c229777720c36397
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_13.jpg,Cotton,AW,uncontrolled,9f3a38216d9cd326
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_14.jpg,Cotton,AW,uncontrolled,9e8e6bda803dcad0
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_15.jpg,Cotton,AW,uncontrolled,e198c6679ba7d118
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_16.jpg,Cotton,AW,uncontrolled,d2aab664a49d49e3
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_17.jpg,Cotton,AW,uncontrolled,d74fc46061870f2f
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_18.jpg,Cotton,AW,uncontrolled,f9868c71e30cc99d
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_19.jpg,Cotton,AW,uncontrolled,cf8d47cf05c47419
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_20.jpg,Cotton,AW,uncontrolled,d5833172c74d15ea
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_21.jpg,Cotton,AW,uncontrolled,f9b6e481e73d0702
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_22.jpg,Cotton,AW,uncontrolled,830dbe37964ab92c
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_23.jpg,Cotton,AW,uncontrolled,80f903f9fe07f04c
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_24.jpg,Cotton,AW,uncontrolled,b356d7392b60ecc0
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_25.jpg,Cotton,AW,uncontrolled,e99010e459db76d9
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_26.jpg,Cotton,AW,uncontrolled,d0ee631b1af3c438
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_27.jpg,Cotton,AW,uncontrolled,81197df5c043c7e6
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_28.jpg,Cotton,AW,uncontrolled,ff9c94609ae181f8
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_29.jpg,Cotton,AW,uncontrolled,ef6a9516c10f8879
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_30.jpg,Cotton,AW,uncontrolled,8b6ac75cb495781a
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_31.jpg,Cotton,AW,uncontrolled,853d7ad1224b96ae
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_32.jpg,Cotton,AW,uncontrolled,d5e1c90fbe00f685
Z:\Crop Identification\Final Datasets\CLUE\AW\CLUE_AW_33.jpg,Cotton,AW,uncontrolled,f2d55a35cc9c5324
